,name,score,document_length
152,Prime Electronics & Satellitics Inc,0.11280769344809781,3139
153,"Silicon Image, Inc.",0.10245296334817496,8421
154,"Everlight Electronics Co., Ltd.",0.08464296411078207,2988
155,Oe Solutions Co  Ltd,0.08274920658237293,4527
156,Silicom Ltd.,0.08208408531234318,3181
157,Advanced Optoelectronic Technology Inc,0.0805418794920317,2535
158,Princeton Technology Corporation,0.07638511185197677,5445
159,Sequans Communications SA ADR,0.07486126930512993,9671
160,UKC Holdings Corp,0.06121298099685016,2220
161,UR Holding SpA,0.060970595094439986,3714
162,Silicon Motion Technology Corp. (ADR),0.05971424492525908,6335
163,Intersil Corp,0.051039596698235025,4993
164,Zhejiang Crystal Optech Co Ltd,0.04869748662388502,3649
165,"Hakuto Co., Ltd.",0.03790579876481938,1549
166,UniVision Engineering Limited,0.03742104919994133,4736
167,Kyland Technology Co Ltd,0.02852824762788645,3416
168,Dongwoon Anatech Co Ltd,0.024812542038192338,2308
169,Biemt Co Ltd,0.02264634447279607,3599
170,Tamagawa Holdings Co Ltd,0.017893709071381297,1763
171,BEIJING HUAHUAN ELECTRONICS CO LTD,0.015472889949195233,2860
172,"Solitron Devices, Inc.",0.015027606715740681,4251
173,Trais Co Ltd,0.011819859631018404,4261
174,"Kenly Precision Industrial Co., Ltd.",0.010871772624124252,3144
175,NIIME i Mikron OAO,0.010680977609050681,4622
176,LGL Group Inc,0.009590440688821786,3832
177,Sun.King Power Electronics Group Ltd,0.008128499351646109,4764
178,BenQ Materials Corp,0.006460304018682943,4220
179,Advanced Ceramic X Corporation,0.006440059822015892,3148
180,Chaozhou Three-circle Group Co Ltd,0.006045266777696533,2882
181,Avatec Co Ltd,0.004653786833616324,2355
182,"IWATSU ELECTRIC CO., LTD.",0.004574693642399759,4348
183,Richtek Technology Corp.,0.0028545582521027953,7097
184,"Weltrend Semiconductor, Inc.",0.0027939232505373767,4268
185,"InnoChips Technology Co., Ltd.",0.001820083452824464,2608
186,Sunway International Holdings Limited,0.0015966471754766314,2910
187,"Electro Scientific Industries, Inc.",0.001299485465402639,5220
188,"Excel Cell Electronic Co., Ltd.",0.0012902274411584105,4582
189,D & O Green Technologies Bhd,0.0007049387551355201,3916
190,Kuroda Electric Co Ltd,0.0004215114178736421,2588
191,"Shinko Shoji Co., Ltd.",0.00039028458133285487,4326
192,Samjin LND Co Ltd,0.000245881861532055,3384
193,Okins Electronics Co Ltd,0.00021983598917948278,1858
